First Name,Last Name,Result,Date Completed,Overall Score,Overall Max Score,Overall Percentage Score,Time Limit,Country,Time Taken,Start Time,End Time,Email,Candidate Id,Exam Code,Exam Name,Exam Id
Daniela,Hoffmann,Fail,2023-05-22,6.0000,10,60.0%,60,IT,57,16:38,17:35,DanielaHoffmann@armyspy.com,6298918,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Tanguy,Batard,Fail,2023-05-22,7.0000,10,70.0%,60,IS,7,14:19,14:28,TanguyBatard@gustr.com,6413959,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Dirk,Trommler,Fail,2023-05-24,6.0000,10,60.0%,60,TN,32,05:44,06:21,DirkTrommler@superrito.com,6278138,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Dirk,Trommler,Fail,2023-05-25,7.0000,10,70.0%,60,TN,16,02:21,02:39,DirkTrommler@superrito.com,6278138,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Kiyofumi,Koda,Fail,2023-05-25,6.0000,10,60.0%,60,FR,17,12:37,12:55,KiyofumiKoda@teleworm.us,6934732,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Tanguy,Batard,Fail,2023-05-26,7.0000,10,70.0%,60,IS,3,12:00,12:04,TanguyBatard@gustr.com,6413959,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Daniel,Evans,Fail,2023-05-26,7.0000,10,70.0%,60,CY,12,15:53,16:05,DanielEvans@einrot.com,6424977,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Kiyofumi,Koda,Fail,2023-05-29,3.0000,10,30.0%,60,FR,52,10:24,11:26,KiyofumiKoda@teleworm.us,6934732,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Christian,Hoch,Fail,2023-06-09,7.0000,10,70.0%,60,CZ,50,07:45,08:55,ChristianHoch@armyspy.com,6821415,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Ramadan,Handal,Fail,2023-06-12,7.0000,10,70.0%,60,DK,1,01:15,01:16,RamadanWasilHandal@dayrep.com,7002707,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Alaine,Laboissonnière,Fail,2023-06-13,6.0000,10,60.0%,60,UY,19,05:53,06:20,AlaineLaboissonniere@einrot.com,6789563,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Christian,Hoch,Fail,2023-06-13,7.0000,10,70.0%,60,CZ,26,14:38,15:12,ChristianHoch@armyspy.com,6821415,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Ramadan,Handal,Fail,2023-06-13,7.0000,10,70.0%,60,DK,4,02:14,02:18,RamadanWasilHandal@dayrep.com,7002707,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Ramadan,Handal,Fail,2023-06-14,5.0000,10,50.0%,60,DK,2,00:01,00:04,RamadanWasilHandal@dayrep.com,7002707,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Christian,Hoch,Fail,2023-06-15,6.0000,10,60.0%,60,CZ,15,11:53,12:27,ChristianHoch@armyspy.com,6821415,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Gang,Chung,Fail,2023-06-16,7.0000,10,70.0%,60,PT,29,01:20,02:11,GangChung@dayrep.com,7185076,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
André,Lanoie,Fail,2023-06-25,6.0000,10,60.0%,60,HU,49,22:41,23:44,AndreLanoie@jourrapide.com,6181441,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Robert,Faltejsek,Fail,2023-06-26,5.0000,10,50.0%,60,BE,60,18:01,19:07,RobertFaltejsek@gustr.com,7093430,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Alfie,Rahman,Fail,2023-06-28,7.0000,10,70.0%,60,ES,12,16:02,16:19,AlfieRahman@einrot.com,6123792,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Dirk,Reinhard,Fail,2023-06-28,7.0000,10,70.0%,60,ES,38,07:06,08:09,DirkReinhard@dayrep.com,6764763,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Tain,Hsü,Fail,2023-06-28,7.0000,10,70.0%,60,NZ,2,08:40,08:43,TainHsu@gustr.com,6952220,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Vinícius,Castro,Fail,2023-06-29,7.0000,10,70.0%,60,NZ,27,23:25,23:53,ViniciusMartinsCastro@einrot.com,6460861,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Alex,Lima,Fail,2023-06-29,7.0000,10,70.0%,60,ZA,17,14:23,17:11,AlexSouzaLima@rhyta.com,7338000,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
André,Lanoie,Fail,2023-06-30,7.0000,10,70.0%,60,HU,44,07:17,08:07,AndreLanoie@jourrapide.com,6181441,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Vinícius,Castro,Fail,2023-07-01,7.0000,10,70.0%,60,NZ,39,21:58,22:49,ViniciusMartinsCastro@einrot.com,6460861,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Lucas,Carew-Smyth,Fail,2023-07-03,6.0000,10,60.0%,60,US,27,00:48,01:19,LucasCarew-Smyth@cuvox.de,6110357,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Louie,Wyatt,Fail,2023-07-03,7.0000,10,70.0%,60,GL,13,23:34,23:48,LouieWyatt@teleworm.us,6437723,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
