First Name,Last Name,Result,Date Completed,Overall Score,Overall Max Score,Overall Percentage Score,Time Limit,Country,Time Taken,Start Time,End Time,Email,Candidate Id,Exam Code,Exam Name,Exam Id
Jonathan,Tyler,Pass,2021-08-11,48.0000,50,96.0%,120,ZA,77,02:25,03:44,JonathanTyler@dayrep.com,6098296,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Torsten,Ebersbach,Pass,2021-08-16,44.0000,50,88.0%,120,CZ,67,01:19,02:29,TorstenEbersbach@fleckens.hu,6098116,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Dylan,Axelsson,Pass,2021-08-18,44.0000,50,88.0%,120,CH,119,21:40,23:40,DylanAxelsson@cuvox.de,6108726,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Leonor,Martins,Pass,2021-08-19,42.0000,50,84.0%,120,NL,85,23:33,02:39,LeonorCunhaMartins@dayrep.com,6101009,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Lucas,Carew-Smyth,Pass,2021-08-20,45.0000,50,90.0%,120,US,50,01:39,02:29,LucasCarew-Smyth@cuvox.de,6110357,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Jesper,Dam,Pass,2021-09-06,47.0000,50,94.0%,120,ES,47,00:37,01:38,JesperJDam@teleworm.us,6132606,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Christopher,Mullins,Pass,2021-09-08,43.0000,50,86.0%,120,DK,56,10:35,11:32,ChristopherMMullins@superrito.com,6109838,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Holly,Duncombe,Pass,2021-09-08,40.0000,50,80.0%,120,AU,88,09:04,10:32,HollyDuncombe@teleworm.us,6136430,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Mike,Nørgaard,Pass,2021-10-14,43.0000,50,86.0%,120,AT,97,23:45,01:23,MikeMNorgaard@jourrapide.com,6186412,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Lasse,Kjær,Pass,2021-10-16,42.0000,50,84.0%,120,IS,89,04:42,06:14,LasseAKjaer@jourrapide.com,6103878,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Florentius,Bood,Pass,2021-11-18,46.0000,50,92.0%,120,CY,120,14:57,16:57,FlorentiusBood@teleworm.us,6131994,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Vitoria,Pinto,Pass,2021-11-21,48.0000,50,96.0%,120,EE,93,12:29,14:03,VitoriaCostaPinto@rhyta.com,6242549,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Thibaut,Durepos,Pass,2021-11-26,41.0000,50,82.0%,120,US,85,23:40,02:49,ThibautDurepos@rhyta.com,6183776,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Zachary,Khan,Pass,2021-11-27,44.0000,50,88.0%,120,FR,46,07:17,08:03,ZacharyKhan@fleckens.hu,6250107,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Abramo,Genovese,Pass,2021-12-06,44.0000,50,88.0%,120,BR,111,11:34,13:26,AbramoGenovese@dayrep.com,6266712,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Beata,Nowicka,Pass,2021-12-09,49.0000,50,98.0%,120,BE,115,17:30,19:25,BeataNowicka@gustr.com,6145003,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Lu'ay,Kanaan,Pass,2021-12-09,44.0000,50,88.0%,120,ES,58,18:11,19:10,LuayAymanKanaan@superrito.com,6218489,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Shadi,van Heijningen,Pass,2021-12-12,41.0000,50,82.0%,120,BR,69,23:45,00:57,ShadivanHeijningen@jourrapide.com,6264599,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Tanju,van Setten,Pass,2021-12-13,42.0000,50,84.0%,120,CY,87,17:18,18:47,TanjuvanSetten@armyspy.com,6246244,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Roland,Fresne,Pass,2021-12-13,45.0000,50,90.0%,120,AU,57,06:58,07:57,RolandFresne@einrot.com,6275861,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Kaito,Fujino,Pass,2021-12-17,44.0000,50,88.0%,120,AT,82,11:57,13:31,KaitoFujino@jourrapide.com,6277088,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Patricia,Martin,Pass,2021-12-17,48.0000,50,96.0%,120,AU,62,01:18,02:21,PatriciaMMartin@armyspy.com,6286339,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Uriele,Endrizzi,Pass,2021-12-17,48.0000,50,96.0%,120,FI,56,01:17,02:14,UrieleEndrizzi@superrito.com,6286340,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Deodato,Soria,Pass,2021-12-21,47.0000,50,94.0%,120,CH,108,21:40,23:28,DeodatoSoriaBarajas@armyspy.com,6183336,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Antônio,Araujo,Pass,2021-12-30,48.0000,50,96.0%,120,NO,44,07:45,08:30,AntonioRodriguesAraujo@superrito.com,6264529,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Muhab,Botros,Pass,2021-12-30,48.0000,50,96.0%,120,CH,50,01:31,02:21,MuhabNabihBotros@armyspy.com,6302187,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Xander,Dickson,Pass,2021-12-31,43.0000,50,86.0%,120,CY,98,02:51,04:31,XanderDickson@superrito.com,6303556,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Gaetan,St-Jacques,Pass,2022-01-01,42.0000,50,84.0%,120,UY,119,10:39,12:40,GaetanSt-Jacques@jourrapide.com,6169063,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Oliver,Batchelor,Pass,2022-01-05,40.0000,50,80.0%,120,ZA,58,08:34,09:32,OliverBatchelor@gustr.com,6254791,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Rule,Pirouet,Pass,2022-01-10,45.0000,50,90.0%,120,CA,56,09:06,10:20,RulePirouet@dayrep.com,6302882,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Alyssa,Gillbee,Pass,2022-01-11,47.0000,50,94.0%,120,TN,67,06:20,07:29,AlyssaGillbee@rhyta.com,6282815,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
René,Becker,Pass,2022-01-24,42.0000,50,84.0%,120,IS,100,19:06,20:47,ReneBecker@teleworm.us,6246314,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Tobiasz,Majewski,Pass,2022-01-25,42.0000,50,84.0%,120,BR,118,01:34,03:33,TobiaszMajewski@dayrep.com,6331227,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Qiong,Hsiung,Pass,2022-01-27,47.0000,50,94.0%,120,EE,50,23:21,00:12,QiongHsiung@fleckens.hu,6267148,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Nasr,Feikens,Pass,2022-02-04,47.0000,50,94.0%,120,NO,80,22:59,00:21,NasrFeikens@superrito.com,6181011,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Isabella,Araujo,Pass,2022-02-08,48.0000,50,96.0%,120,IS,52,17:52,18:45,IsabellaCastroAraujo@rhyta.com,6199894,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Ubaida,Ganem,Pass,2022-02-08,40.0000,50,80.0%,120,BE,70,17:34,18:45,UbaidaNasserGanem@einrot.com,6360263,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Aymon,Ayot,Pass,2022-02-10,43.0000,50,86.0%,120,PL,50,15:02,15:53,AymonAyot@teleworm.us,6261041,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Rachel,Roush,Pass,2022-02-12,45.0000,50,90.0%,120,FR,93,07:32,09:06,RachelRRoush@superrito.com,6363801,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Sieuwke,de Jager,Pass,2022-02-13,40.0000,50,80.0%,120,FI,79,21:03,22:22,SieuwkedeJager@armyspy.com,6363807,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Miroslav,Balog,Pass,2022-02-15,43.0000,50,86.0%,120,CH,59,22:12,23:13,MiroslavBalog@rhyta.com,6363810,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
De,Chu,Pass,2022-02-17,42.0000,50,84.0%,120,DE,81,19:29,20:52,DeChu@rhyta.com,6161461,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Daniela,Eichelberger,Pass,2022-02-24,44.0000,50,88.0%,120,CY,114,13:39,15:37,DanielaEichelberger@fleckens.hu,6347971,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Mandel,Jolicoeur,Pass,2022-03-01,42.0000,50,84.0%,120,FR,102,01:32,05:20,MandelJolicoeur@fleckens.hu,6198197,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Daniela,Hoffmann,Pass,2022-03-04,40.0000,50,80.0%,120,IT,91,10:39,12:11,DanielaHoffmann@armyspy.com,6298918,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Vlastimil,Měsíček,Pass,2022-03-05,43.0000,50,86.0%,120,UY,89,03:52,05:23,VlastimilMesicek@superrito.com,6194804,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Dylan,Shaw,Pass,2022-03-05,43.0000,50,86.0%,120,NO,55,06:14,07:10,DylanShaw@fleckens.hu,6196897,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Bożydar,Maciejewski,Pass,2022-03-05,48.0000,50,96.0%,120,US,93,07:19,08:53,BozydarMaciejewski@dayrep.com,6394959,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Marko,Becker,Pass,2022-03-06,42.0000,50,84.0%,120,CY,54,02:57,03:53,MarkoBecker@rhyta.com,6101057,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Kevin,Pešek,Pass,2022-03-09,41.0000,50,82.0%,120,PT,110,02:02,03:54,KevinPesek@cuvox.de,6179501,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
Miroslav,Levý,Pass,2022-03-09,46.0000,50,92.0%,120,US,119,09:59,12:01,MiroslavLevy@armyspy.com,6357532,PR000004,B1TD: BloxOne Threat Defense 8.4,64206
